Year,Month,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2005,3,1.6,1128.5,-200,5.3901039395,782.75,281.5,757.25,147.3,1127.25,1084,3.6000000834,78.5500011444,0.6283320782
2005,3,1.6,1096,-200,5.2777677064,777.25,247.9,766.5,147.5,1106.5,961,6.0999999046,65.9750003815,0.6254646407
2005,3,1.6,1029.25,-200,4.9715837615,762,220.5,820.25,152.9,1049,1064.75,6.8500001431,59.9500007629,0.5977087436
2005,3,1.6,1007.5,-200,6.6916151962,843.25,198.6,787,135.6,997.5,704.75,13.3250002861,28.875,0.4398740562
2005,3,1.6,961.25,-200,5.5241631252,789.25,330.4,838.75,168.7,910.25,815.5,8.6000001431,34.2250003815,0.3833867858
2005,3,1.6,1134.75,-200,5.7384098616,799.5,195.9,705,123.1,1130,1304,7.8000001907,65.5249996185,0.6960662968
2005,3,1.6,1387.25,-200,10.0902649494,981,414.6,534.5,164.3,1368.25,1396,13.2250001431,56.1500005722,0.8499162052
2005,3,1.6,1175.5,-200,7.5400724562,880,318.2,634.25,126.7,1257.25,1179.5,9.875,67.625,0.8238868608
2005,3,1.6,1100.5,-200,6.1013774351,816.5,289.5,706.5,141.3,1157.25,1023.75,16.2749996185,43.5,0.7988055874
2005,3,1.6,1150.5,-200,7.6528758244,884.75,240,659.5,128.2,1222,903.25,20.0000004768,32.9749999046,0.7625455168
2005,3,1.6,1166.25,-200,7.534155227,879.75,248,630.75,148.6,1279.5,1237.75,12.7000000477,62.8499984741,0.9198238221
2005,3,1.6,1143.5,-200,6.3083326208,826,221.2,660.75,147.4,1157.5,1300.25,14.6749999523,48.0499992371,0.7977019388
2005,3,1.6,1083,-200,4.2986126832,727,203.2,762.75,129.8,1134.75,636,18.5999999046,42.5999994278,0.9039786699
2005,3,1.6,1094.75,-200,4.6587660339,746,176.5,716.25,103.6,1216.5,916,13.3499999046,66.3750019073,1.0127577826
2005,3,1.6,1254.5,-200,9.4753107383,957.75,259.8,579.25,116.8,1420.25,1214.75,20.3750004768,50.5250005722,1.1954365647
2005,3,1.6,1206.5,-200,7.7244877035,887.75,202.5,610.75,99.2,1382.25,1042,25.7000002861,35.7250003815,1.1626161836
2005,3,1.6,1139,-200,7.1885523123,865,209.4,624.75,110.8,1361.5,1118.75,16.5,63.75,1.1872801952
2005,3,1.6,1166.25,-200,6.3687892644,828.75,199.9,631.5,101.7,1338.25,1132.5,16.3000001907,65.1500015259,1.1982484748
2005,3,1.6,1153,-200,4.4298629305,734,272.1,711.5,122.2,1323.75,811.25,13.8499996662,83.5,1.3153945729
2005,3,1.6,1106,-200,4.3172596289,728,221.4,721.5,110.6,1309.25,885,14.4249997139,78.5749988556,1.2839352397
2005,3,1.6,1129.25,-200,5.4931018088,787.75,219.8,691.5,111,1304.5,920,20.7750000954,50.375,1.2212628434
2005,3,1.6,1176,-200,6.2208349343,822,213.4,703.75,109,1293.5,778.25,24.2250003815,38.0749998093,1.1356707758
2005,3,1.6,1119.75,-200,6.1013774351,816.5,231.9,669,119.9,1310.25,1049.5,15.2000000477,65.7750005722,1.1288470907
2005,3,1.7,1123.5,-200,5.4672744386,786.5,290.5,740.25,150.5,1147.25,940.5,6.25,72.1250019073,0.6907072466
2005,3,1.7,1089.25,-200,4.7410123625,750.25,240.6,765,137.9,1108.25,1117.25,3.9250000715,80.8500003815,0.6612867755
2005,3,1.7,1000,-200,4.0140004254,711.5,270.1,848,156.6,989.25,971,5.7749999762,59.5500001907,0.5523171391
2005,3,1.7,973.25,-200,5.2879383931,777.75,256.6,838.75,167.4,916.25,722.75,11.4749999046,30.0749998093,0.4066918612
2005,3,1.7,972.5,-200,6.3302884092,827,351.4,825.25,175.8,888,845.75,9.375,27.2750000954,0.3215612229
2005,3,1.7,1094.25,-200,7.1769583435,864.5,372.1,707.5,140.8,1060.75,1223,2.0249999762,65.3250007629,0.4687617194
2005,3,1.7,1200.5,-200,7.5934166089,882.25,197.8,637.75,101.7,1188.5,947.75,17.5749998093,34.0500001907,0.6781175389
2005,3,1.7,1260,-200,12.2650956643,1058.75,417.4,544,180.2,1319.25,1161,19.25,29.9000000954,0.6603849188
2005,3,1.7,1140.75,-200,8.1234221199,904.25,225.8,645.5,125.6,1248.5,888.75,20.125,32.9250001907,0.7672248272
2005,3,1.7,1177,-200,5.7542227584,800.25,222,695.75,138.9,1190.75,748,20.4999995232,38.4250001907,0.9160970762
2005,3,1.7,1167.25,-200,6.5739443317,838,239.6,660.25,127.8,1227,824.75,19.3249998093,41.5999994278,0.9230375827
2005,3,1.7,1141.75,-200,8.5996254884,923.5,234.4,629.25,122.2,1236,819.25,25.5,24.6500000954,0.7928126008
2005,3,1.7,1147,-200,8.3508036595,913.5,214.6,632.75,112.5,1232.5,800.75,22.8999996185,29.2249999046,0.8054582177
2005,3,1.7,1221.5,-200,8.0685181441,902,293.9,589.5,132.9,1256.25,1383.5,15.0750000477,50.1750001907,0.8543413206
2005,3,1.7,1248.25,-200,8.9914364248,939,281.4,564.75,92.7,1458,1229.25,16.4500002861,68.1499996185,1.2652590679
2005,3,1.7,1169.25,-200,6.6354704545,840.75,231.5,622.75,103.8,1361.25,1040,22.3249993324,43.9250011444,1.1695239273
2005,3,1.7,1181.5,-200,5.9936377568,811.5,244,650.25,115.7,1368.25,992.5,14.4249997139,79.0499992371,1.2916968654
2005,3,1.7,1107,-200,5.9668307851,810.25,228.8,676.75,114.2,1311.25,1015.5,14.4749999046,68.9249992371,1.1298327866
2005,3,1.7,1122.75,-200,9.15152597,945.25,227,622.75,134.9,1303.25,855.5,25.0749998093,28.4749999046,0.8931713235
2005,3,1.8,1112,-200,6.4682480615,833.25,259.7,758.75,155.8,1103.5,1180,6.5750000477,61.25,0.5995129255
2005,3,1.8,1017.5,-200,7.2641074761,868.25,254.7,750.5,162.3,1014.5,804,12.9749999046,29.6750006676,0.4420369302
2005,3,1.8,1010.75,-200,4.5771341179,741.75,277.6,842,159.7,997.5,929.25,7.0249999762,60.0250005722,0.6055086707
2005,3,1.8,1044.25,-200,6.4737928076,833.5,292.2,781.25,181.1,924.25,1200.25,3.8500000238,43.4749994278,0.3537696852
2005,3,1.8,963.75,-200,8.0685181441,902,292,779.75,161.9,882,854.75,13.9749999046,16.8250002861,0.2671678771
2005,3,1.8,1176.5,-200,6.5572069029,837.25,264.7,670.25,136.7,1161,1447.75,8.3499999046,64.1750001907,0.7070831285
2005,3,1.8,961.5,-200,5.8920440054,806.75,268.4,820.5,131.4,900.5,745.25,20.2249999046,14.3750002384,0.3370197939
2005,3,1.8,1164.5,-200,6.6018804592,839.25,219.8,651.75,140.4,1214.25,867.25,19.5,40.1749992371,0.9010416597
2005,3,1.8,1159.75,-200,7.1133341976,861.75,259.1,635.5,126.6,1320,924.25,21.5749998093,39.6499996185,1.009017943
2005,3,1.8,1169.75,-200,4.8532619532,756,299.3,713.25,126.4,1341,793,14.4000000954,80.7999992371,1.3181978277
2005,3,1.8,1220.25,-200,5.6648618064,796,284.7,652.25,121.2,1366.75,896,13.8999996185,83.5750007629,1.3207789931
2005,3,1.8,1102.75,-200,7.0844940108,860.5,249.8,659.75,129.7,1310.25,963.75,16.2249996662,60.5749998093,1.1088778351
2005,3,1.8,1108.5,-200,7.9107993528,895.5,287.4,629.25,137,1308,1027.25,20.9000000954,42.4500007629,1.0369796273
2005,3,1.8,1081.75,-200,8.258299458,909.75,224.5,628.5,124.6,1301.25,874.75,25.5749998093,28.4750003815,0.9198872318
2005,3,1.8,1069.5,-200,9.1901265731,946.75,209.5,608.5,123.5,1291.75,815.25,26.0749998093,26.2999997139,0.8749507556
2005,3,1.8,1069.5,-200,8.4251230874,916.5,214.8,632.5,124.9,1252,759.5,26.6000003815,24.8500003815,0.8525175327
2005,3,1.9,905.25,-200,6.1392795093,818.25,353.7,852.5,142.6,840,790,0.5749999955,36.8249998093,0.2388408706
2005,3,1.9,968,-200,8.9723066642,938.25,311.1,789.75,160.6,896.5,836,9.7249999046,18.5999999046,0.2243882534
2005,3,1.9,1216.25,-200,7.504598795,878.5,362.5,670,165.1,1251.5,1111,6.25,75.7250022888,0.7251827583
2005,3,1.9,1153,-200,7.4868887152,877.75,408.9,682.25,138.7,1179.75,1172.5,3.125,77.3000011444,0.5984849552
2005,3,1.9,1115.75,-200,7.7244877035,887.75,258.2,694.75,155.6,1176,980,8.5999999046,56.3499994278,0.6312299366
2005,3,1.9,1140,-200,6.986811305,856.25,257.5,707.25,151.8,1171.25,1147,6.5499999523,73.9249992371,0.722362191
2005,3,1.9,1022.25,-200,6.5572069029,837.25,322.4,755.25,167.5,977.5,880.75,6.9499999285,41.3000001907,0.4145324628
2005,3,1.9,958.5,-200,7.4279840107,875.25,420.8,797.25,190.8,863.5,1005.75,13.6999998093,17.3999996185,0.2714959353
2005,3,1.9,1222,-200,8.6121482718,924,279,612,121.2,1216,1146.75,17.25,34.4749994278,0.6728414192
2005,3,1.9,1238.25,-200,10.1842633922,984.5,229.3,592,114.1,1270.75,1251.75,18.0249996185,33.1000013351,0.6778593695
2005,3,1.9,1047.5,-200,8.6372171406,925,283.6,721,136.5,1022,941.25,19.7500004768,15.9500000477,0.3632464277
2005,3,1.9,1190.75,-200,10.9149081448,1011.25,305.4,620.25,146.1,1262,902.5,23.5749998093,23.2249994278,0.666451211
2005,3,1.9,1130.5,-200,8.6372171406,925,275.6,637.75,146.9,1158.25,830.5,26.1500000954,19.4250001907,0.6490808256
2005,3,1.9,1196,-200,8.056338823,901.5,298.6,619.5,172.5,1185.25,1390,13.6500000954,48.5750007629,0.7555109972
2005,3,1.9,1235.6666666667,-200,6.8139532449,848.6666666667,251.3,631,150,1273.6666666667,1131.3333333333,12.1333332062,67.6000010173,0.953888917
2005,3,1.9,1191.5,-200,6.446089336,832.25,282.1,646,155.2,1253.25,1166.5,11.5999999046,68.3250007629,0.9314446879
2005,3,1.9,1223,-200,7.6171765678,883.25,266.3,613.5,156.1,1289,967.5,18.1749997139,45.8999996185,0.9487618108
2005,3,1.9,1216.75,-200,8.5433691358,921.25,256.6,589,153.6,1335.5,1261.25,13.4500002861,63.7999992371,0.9797139836
2005,3,1.9,1199.5,-200,6.7818659105,847.25,272.7,635.5,150.6,1297.25,1132,13.5500001907,63.375,0.9794273886
2005,3,1.9,1149.5,-200,5.8973725782,807,275.8,668.75,149.3,1242.75,1042.25,13.625,63.4749994278,0.9856833769
2005,3,1.9,1110.75,-200,6.2918871264,825.25,294.7,679.25,123.6,1237.5,974.75,14.7750000954,61.3499994278,1.0249764483
2005,3,1.9,1187.25,-200,10.9842931377,1013.75,271.5,578,132.5,1314.5,1131,24.1500000954,26.5000004768,0.7869075615
2005,3,1.9,1250.75,-200,9.8834495597,973.25,313.7,558.5,143.6,1276.5,1481.5,15.8999998569,47.0249996185,0.8434463788
2005,3,1.9,1243,-200,8.3137492666,912,301,578.5,112.6,1406,1227.25,21.1750001907,48.4250001907,1.2028427359
2005,3,1.9,1171.5,-200,5.9507711984,809.5,236.7,636.5,114.7,1376.25,964,14.125,81.375,1.3045708986
2005,3,1.9,1159.5,-200,5.6282395532,794.25,284.2,658,120.1,1355.5,966,14.5999999046,77.6749992371,1.2834035026
2005,3,1.9,1135.5,-200,9.5799340692,961.75,264.7,594.25,130.4,1349.5,1051.5,23.5749998093,34.8000001907,0.9986007682
2005,3,1.9,1063.75,-200,6.7931834786,847.75,274.5,691.75,138.9,1212,1013.5,20.3000001907,40.0749998093,0.9438607252
2005,3,2,1042.25,-200,8.258299458,909.75,437.8,774.25,181.3,922,1216.25,4.5750000477,32.5499992371,0.2783084762
2005,3,2,937.75,-200,9.1386744975,944.75,355.8,803.5,175.5,854.5,878,11.7500002384,13.5249998569,0.1861794399
2005,3,2,971.25,-200,8.4375369444,917,396.9,801.5,178.1,884.75,951.75,11.6249997616,15.2750003338,0.2085747799
2005,3,2,1164.5,-200,6.8954033472,852.25,438.3,691.75,177.1,1154.5,1196.75,3.5500000119,75.9499988556,0.6054546142
2005,3,2,1101.3333333333,-200,8.4127170235,916,251,720.6666666667,158.5,1125.3333333333,860.6666666667,11.6000000636,38.6666673025,0.5271256762
2005,3,2,1018.75,-200,9.6324293113,963.75,325.4,729,168.1,957.25,983.75,15.7749998569,16.7000000477,0.2971881766
2005,3,2,1165,-200,7.2990926258,869.75,297.6,671,147.5,1180.75,1482,9.7250001431,60.0000009537,0.723833102
2005,3,2,1247,-200,10.1977220664,985,322.7,581,173.9,1254.5,1184.25,26.6500005722,22.6250004768,0.7784566248
2005,3,2,1201.5,-200,7.153794346,863.5,282.4,620.25,158.6,1255.25,1114.75,13.25,60.4750003815,0.9168481318
2005,3,2,1254.5,-200,10.1372177217,982.75,320.4,555.25,140.6,1438.5,1268,12.1999998093,65.6250019073,0.9300112444
2005,3,2,1176.25,-200,8.3508036595,913.5,309.6,621,143.3,1346.75,1082.5,19.8000001907,44.1750011444,1.0091278533
2005,3,2,1234.5,-200,9.2030088307,947.25,241.1,593.75,130.9,1361.5,922.5,22.8499999046,35.2749986649,0.9692911464
2005,3,2,1196.75,-200,9.1001662883,943.25,255.9,599.25,130.1,1294,951,25.5250000954,28.3250002861,0.9123526349
2005,3,2,1010.75,-200,2.5294405042,621.5,83.1,826.5,66.1,1157.5,703,15.1749999523,63.4999990463,1.0880833532
2005,3,2,1169.25,-200,10.2583798429,987.25,336.5,596,143.3,1284.75,1184.25,22.875,29.3499999046,0.8076924708
2005,3,2,1273.25,-200,10.2786331745,988,288.4,563,123,1387.25,1257,24.1250004768,33.3249998093,0.988104521
2005,3,2,1319.5,-200,9.2739987057,950,315.5,542,134.6,1428.25,1425.75,16.1500000954,66.3000001907,1.207982392
2005,3,2,1286,-200,10.117083726,982,267.6,550,117.1,1457.5,1352.75,17.6500000954,63.4750003815,1.2700294991
2005,3,2,1183,-200,8.3714197823,914.3333333333,262.8,604,118.6,1387.3333333333,1078.3333333333,18.6999994914,54.5333340963,1.1643649156
2005,3,2,1129.5,-200,8.8325529353,932.75,254.4,608.25,147,1373,1388.5,16.7749996185,58.1750001907,1.1022445473
2005,3,2.1,967,-200,7.5282399784,879.5,313,814.5,147.9,886.75,892.25,1.7749999762,35.4000005722,0.2496542149
2005,3,2.1,1110.75,-200,8.7946007106,931.25,389.2,686.75,185.5,1068.75,1368.25,7.25,39.3999996185,0.4034748881
2005,3,2.1,1179.25,-200,7.2582835861,868,330.3,664,155.9,1205,1240.25,4.4249999523,81.9750003815,0.6937755193
2005,3,2.1,1135.5,-200,6.8271844408,849.25,343.5,714.5,163.6,1132.25,1215.5,5.3500000238,65.8499994278,0.5934500893
2005,3,2.1,1031.5,-200,5.2930268666,778,270.3,833.75,184.8,926.25,868.75,8.0000002384,41.1750001907,0.4432533429
2005,3,2.1,1006,-200,10.7698102946,1006,308.3,704.75,165.3,988,963.75,14.125,17.0249996185,0.2729378685
2005,3,2.1,1040.75,-200,9.1322516488,944.5,305.8,692,144.6,1081.5,1000,19.0999999046,18.0749998093,0.3955496086
2005,3,2.1,1085,-200,7.5756174114,881.5,426.1,704.5,184.3,985.25,1432.5,9.5,34.5750007629,0.4109899375
2005,3,2.1,1217.75,-200,8.3693571948,914.25,307.6,597.25,158.3,1291,1383.25,13.7249999046,58.5250005722,0.9146362386
2005,3,2.1,1198,-200,9.7377864567,967.75,305.8,589.75,143,1263.5,945,22.1249995232,27.5749993324,0.7254121676
2005,3,2.1,1227.5,-200,10.1775368969,984.25,389.7,587.5,129.4,1293,1221.5,8.7250000238,64.25,0.7256990591
2005,3,2.1,1300.5,-200,10.5366475975,997.5,327.2,552.5,170.9,1283,1609.5,14.3249998093,49.5749998093,0.8049384903
2005,3,2.1,1198.75,-200,11.7598558481,1041.25,320.1,574,157.7,1271,986,28.2999997139,17.875,0.6769073116
2005,3,2.1,1211.75,-200,8.4561723382,917.75,281,592.75,160.1,1307.5,1065.5,17.4749999046,46,0.910429722
2005,3,2.1,1233.25,-200,8.6685969008,926.25,260.4,616.5,152.8,1292.5,916.75,21.6749997139,35.125,0.8992836435
2005,3,2.1,1224,-200,9.9744011708,976.6666666667,250.6,571.3333333333,130.7,1424.3333333333,1001.6666666667,23.2666664124,35.7999992371,1.0085576208
2005,3,2.1,1174.75,-200,8.1539928956,905.5,260.6,615.75,135.1,1331.5,904.5,23.7749996185,33.3999996185,0.9699204967
2005,3,2.1,1155,-200,8.245998767,909.25,251.9,603.5,144.2,1330.5,1244,14.1500000954,65.375,1.0497338984
2005,3,2.1,1421.5,-200,15.831868849,1174.5,471,473.75,163.3,1647.25,1483,21.0999999046,47.7750005722,1.1813127324
2005,3,2.1,1325,-200,10.8733671544,1009.75,321.5,512.5,106.1,1521.75,1403.5,17.375,64.9500007629,1.2775168414
2005,3,2.1,1316.75,-200,9.3128184387,951.5,365.8,540.5,124.2,1443,1393.25,19.0749998093,57.5249996185,1.256931655
2005,3,2.1,1217.75,-200,6.2918871264,825.25,306.5,627.25,126.4,1392.5,977.75,14.1500000954,82.3250007629,1.3219020112
2005,3,2.1,1083.5,-200,7.2001542586,865.5,203.9,681.75,124,1219,778.25,19.9500002861,38.9250001907,0.8973924946
2005,3,2.1,1102,-200,8.3137492666,912,215.1,647,136.2,1286.75,871.5,17.7999997139,45.1749992371,0.9123312887
2005,3,2.2,910.5,-200,5.2676053688,776.75,310.4,913.25,159.4,795.75,851.75,0.8000000045,36.25,0.2388457476
2005,3,2.2,1025.5,-200,8.889611855,935,465.6,747.25,187.2,942,1151,7.5,24.2749996185,0.2527697623
2005,3,2.2,1099.5,-200,5.9614755393,810,327,767.75,172.3,1070.25,1158,6.3249999285,59.8499994278,0.5760536896
2005,3,2.2,1025,-200,8.3446230491,913.25,272,723.75,161.6,1034.5,814,13.375,29.0249996185,0.4435758004
2005,3,2.2,1153.75,-200,7.7963837457,890.75,303.7,696.5,165.7,1196.5,1079,6.4500000477,74.6749992371,0.7248071932
2005,3,2.2,1253,-200,10.2718801717,987.75,284.9,588.5,122.8,1291.75,1314,16.1000003815,36.2999992371,0.6593119741
2005,3,2.2,1007.75,-200,9.1643851411,945.75,334.3,704.5,147.8,1015.75,941.75,19.5000004768,15.2999999523,0.3431471815
2005,3,2.2,1327.5,-200,14.2048478639,1123.25,465.8,508.25,182.1,1404.25,1339.25,18.8499999046,31.8000006676,0.685280669
2005,3,2.2,1196.5,-200,10.3124265651,989.25,356.6,577.25,160.8,1297.25,1086.5,21.0000004768,30.5500001907,0.7508280333
2005,3,2.2,1171,-200,9.976623939,976.75,291.5,607.5,141.8,1233.75,904.75,22.1999998093,25.5499997139,0.6751831045
2005,3,2.2,1268.5,-200,11.0538654902,1016.25,388.4,578.75,189.2,1273.25,1383,24.3499999046,24.6500000954,0.7407160895
2005,3,2.2,1238.75,-200,11.8601785185,1044.75,312,558.75,161.3,1311.75,1094.25,27.0749998093,21.6500000954,0.7636111482
2005,3,2.2,1216.25,-200,10.9495772104,1012.5,321.8,575.75,161.4,1276.75,966.5,27.8250002861,20.0250000954,0.737761526
2005,3,2.2,1209.75,-200,9.1001662883,943.25,332.8,610.5,187.5,1224,1389.75,14.5750002861,44.4749994278,0.7336843442
2005,3,2.2,1205.75,-200,6.8101749132,848.5,306.7,639.5,163.4,1244.5,1127.25,11.7999999523,68.2999992371,0.9432348226
2005,3,2.2,1241.75,-200,8.8959614023,935.25,296.7,583.5,164.1,1326.5,1127,15.7999999523,51.2999992371,0.9143561221
2005,3,2.2,1302.5,-200,13.5371991037,1101.5,402.5,535.5,116.4,1488.25,1323.25,11.8249998093,66.3250007629,0.9174418438
2005,3,2.2,1056.25,-200,3.3183308378,671.5,116.2,768.75,86.9,1183.5,829.75,15.4249999523,61.9999990463,1.0792768373
2005,3,2.2,1215.5,-200,12.0041263692,1049.75,361.3,564.25,148.9,1311.25,1243.75,23.3499999046,23.8000001907,0.6738404852
2005,3,2.2,1246.75,-200,10.305664104,989,300.8,557,142.6,1382.5,1183.25,22.2000002861,36.1749992371,0.9559588754
2005,3,2.2,1311.75,-200,10.4548748104,994.5,312.3,526.75,123.7,1488,1447.25,16.8499994278,69,1.3134848463
2005,3,2.2,1268.5,-200,10.7285058972,1004.5,260.3,553.25,112.4,1463,1136.25,24.2750000954,38.4499998093,1.1502655953
2005,3,2.2,1218.25,-200,10.8595351669,1009.25,273.4,553,119.4,1486.25,1108.25,19.7249999046,51.7999992371,1.1778927456
2005,3,2.2,1262.75,-200,10.3259571603,989.75,302.7,552.75,126.2,1464.5,1269.75,17.2750000954,60.8000001907,1.1884695831
2005,3,2.3,1205.5,-200,8.7063166344,927.75,372.6,621,160.9,1235,1285,4.5999999046,82.5,0.7065917777
2005,3,2.3,1213,-200,7.4750919073,877.25,336.4,653.5,157.9,1206.25,1282.25,4.2999999523,80.9249992371,0.6790759139
2005,3,2.3,1141.5,-200,6.8215125883,849,346.6,680,153.5,1173.25,1188.5,4.1000000238,81.2000007629,0.6721429345
2005,3,2.3,1109.25,-200,7.9289299063,896.25,303.3,709.75,174.8,1132,1242.25,7.5000001192,58.6999998093,0.6112290567
2005,3,2.3,1069.75,-200,8.7126100439,928,410.1,700.75,184.5,1111.5,1087.5,7.0000001192,48.125,0.4846547835
2005,3,2.3,1068.75,-200,8.5808558818,922.75,227.6,735.25,162.2,1036.25,875,10.125,33.2250003815,0.4114689781
2005,3,2.3,1001.75,-200,9.7377864567,967.75,347.1,731.5,171,920,885.5,15.0000002384,15.7999999523,0.2677574438
2005,3,2.3,997.25,-200,9.9166833336,974.5,377,738.75,163.9,925.75,947.25,16.5250000954,14.875,0.2774658611
2005,3,2.3,1248.5,-200,10.482102225,995.5,456.7,593,193.6,1197.75,1575,14.5250003338,33.3750004768,0.5488287821
2005,3,2.3,1223,-200,10.5707997274,998.75,428.2,578.25,161.1,1258.25,1546.75,17.4000000954,33.1750006676,0.6535425556
2005,3,2.3,1176.25,-200,9.7575952986,968.5,-200,612,-200,1196,1300.25,18.8249998093,26.1999998093,0.5637335437
2005,3,2.3,1198.5,-200,8.4127170235,916,350.4,613,173.7,1226.75,1434.75,13.8249998093,49.5500001907,0.7793292136
2005,3,2.3,1283.25,-200,11.9536604136,1048,313.2,549.5,161,1336,1226,24.6500000954,25.4500002861,0.7784759263
2005,3,2.3,1171,-200,10.4208830074,993.25,289.7,596.5,160.3,1207.5,840.75,24.9500002861,23.4499998093,0.7301418298
2005,3,2.3,1264,-200,12.9056200456,1080.5,318,554.75,176.9,1323.25,950.75,25.8750004768,21.9250001907,0.7208913356
2005,3,2.3,1199,-200,7.2815910933,869,324.9,618,162.9,1305.5,1159.75,13.1500000954,65.5999984741,0.9881978237
2005,3,2.3,1354.25,-200,12.99505736,1083.5,368.8,501.75,157.9,1379.75,1651.25,16.6750001907,45.1750001907,0.8506003394
2005,3,2.3,1296.25,-200,10.9842931377,1013.75,322.6,542.75,142,1401,1305.25,22.8999996185,35.1750001907,0.9694437315
2005,3,2.3,1472.75,-200,16.9859533296,1209.5,513.2,461.5,169.1,1686,1521,20.3500003815,49.7999992371,1.1764885817
2005,3,2.3,1346.5,-200,10.5913136174,999.5,369.4,510.25,115.2,1490,1449.75,18.4000000954,60.2250003815,1.2623010059
2005,3,2.3,1205.25,-200,10.4957272524,996,288.6,558.75,122,1456.25,1101,21.875,45.0999994278,1.1686942012
2005,3,2.3,1242.25,-200,9.9966383538,977.5,294.8,563.75,127.4,1448.5,1209.5,17.8249998093,58.0500001907,1.1741676919
2005,3,2.3,1233.75,-200,11.9824870037,1049,311.9,522.75,141.9,1516.25,1189.5,18.6499996185,54.9500007629,1.1696495424
2005,3,2.3,1145.25,-200,8.9531942761,937.5,340.3,591,151.1,1376.25,1159,15.1500000954,64.1999998093,1.0983418993
2005,3,2.3,1249.5,-200,12.5505081403,1068.5,397.2,532,105.7,1457,1202,10.6500000954,73.6499996185,0.9439279359
2005,3,2.4,1098.5,-200,10.9704011448,1013.25,396.3,689.5,149.5,1056,1253.5,-1.8999999762,51.4499998093,0.2801056157
2005,3,2.4,1201.25,-200,9.2481572992,949,357.7,664.75,169.8,1219.5,1259.75,6.7500001192,72.125,0.7142924823
2005,3,2.4,1156.25,-200,8.4189190813,916.25,463.1,686.75,205.6,1054.5,1490.25,7.4500000477,43.9749994278,0.456376892
2005,3,2.4,1281.5,-200,11.24966335,1023.25,368.5,572.5,159,1304.75,1461,15.7250001431,34.6499996185,0.6146841579
2005,3,2.4,1382.5,-200,14.0733113964,1119,549.6,522,201.3,1415.25,1310,13.2000000477,51.3500003815,0.7760174521
2005,3,2.4,1262.75,-200,10.8249880445,1008,390.5,597.25,157.5,1307.5,1120.5,20.1500000954,32.2499995232,0.7526436791
2005,3,2.4,1250.25,-200,10.9357039595,1012,342.8,584.75,172.6,1249,1191.75,26.1499996185,20.8249998093,0.695861393
2005,3,2.4,1249.5,-200,10.3191909172,989.5,352.5,579.25,169.2,1262,1291,22.2000002861,28.0999999046,0.7425693123
2005,3,2.4,1253.25,-200,9.6916325844,966,342.9,559.75,161.8,1377.5,1250.5,14.4500000477,57.0249996185,0.9332831546
2005,3,2.4,1209,-200,8.8262227265,932.5,333.6,581,165.5,1329,1058,17.0249996185,47.5250005722,0.9146206224
2005,3,2.4,1282.75,-200,12.3380114386,1061.25,295.8,524.75,145.2,1434,1293.5,23.4749999046,34.9750003815,0.9976523852
2005,3,2.4,1049.25,-200,3.5168218629,683.25,156.1,782.25,110.3,1190.25,795.5,15.6250002384,61.6000003815,1.0859142454
2005,3,2.4,1170.75,-200,11.8745399797,1045.25,321.9,569.5,140.5,1291.25,1149.25,24.4500002861,23.0500001907,0.6967575865
